job_id,company_id,company_name,title,location,work_type,experience_level,posting_date,views,applies,workplace_model,Role_Category,Annualized_Salary
3886890682,2245479.0,AEG FUELS,"Global Supply & BI Analyst (FL, USA)","Miami, FL",FULL_TIME,Mid-Senior level,1712667088000.0,80.0,16.0,On-site / Hybrid,Data Analytics,
3886895303,11056.0,Insight Global,Data Analyst,United States,CONTRACT,Associate,1712667663000.0,457.0,195.0,On-site / Hybrid,Data Analytics,
3887100819,490432.0,NLB Services,Machine Learning Engineer,"Tampa, FL",CONTRACT,,1712669519000.0,112.0,33.0,On-site / Hybrid,Data Science,
3887103333,25461.0,EPITEC,Data Analyst,"Jacksonville, FL",CONTRACT,Mid-Senior level,1712669634000.0,89.0,49.0,On-site / Hybrid,Data Analytics,78000.0
3887104313,106584.0,Selby Jennings,"Senior Data Engineer (Azure, Python, SQL)","Boston, MA",FULL_TIME,Mid-Senior level,1712669342000.0,52.0,27.0,On-site / Hybrid,Data Engineering,
3887106293,35496599.0,Xyant Services,Big Data Engineer with AWS (Only W2 Candidates),"Manhattan, NY",CONTRACT,,1712669850000.0,184.0,49.0,On-site / Hybrid,Data Engineering,
3887107137,3364317.0,Minnesota Department of Revenue,Income and Withholding Tax Data Analyst,"Minneapolis, MN",FULL_TIME,Associate,1712669722000.0,58.0,4.0,On-site / Hybrid,Data Analytics,68328.0
3887107155,65296.0,"Request Technology, LLC","Senior Analyst, Information Governance/Data Protection","Chicago, IL",FULL_TIME,Mid-Senior level,1712669814000.0,10.0,4.0,On-site / Hybrid,Data Analytics,
3887470918,11541.0,PVH Corp.,"Manager, Data and Analytics - Supply Chain","New York, NY",FULL_TIME,Mid-Senior level,1712346269000.0,4.0,,On-site / Hybrid,Data Analytics,112500.0
3887480437,37481145.0,Alter Behavioral Health,Senior Business Intelligence Analyst,"Dana Point, CA",FULL_TIME,Mid-Senior level,1712347001000.0,129.0,35.0,On-site / Hybrid,Data Analytics,137500.0
3887489778,2213.0,MetLife,Principal AI Engineer (Virtual),United States,FULL_TIME,,1712347601000.0,51.0,2.0,On-site / Hybrid,Data Science,
3887492692,3653845.0,Snowflake,"Architect, Machine Learning, Field CTO","Atlanta, GA",FULL_TIME,Mid-Senior level,1712275200000.0,7.0,2.0,On-site / Hybrid,Data Science,150600.0
3887499080,3362620.0,Athene,Sales Data Analyst/Consultant,"West Des Moines, IA",FULL_TIME,Entry level,1712347799000.0,6.0,1.0,On-site / Hybrid,Data Analytics,
3887499161,41754.0,AccruePartners,Director of Business Intelligence,"Charlotte, NC",FULL_TIME,Director,1712347836000.0,23.0,2.0,On-site / Hybrid,Data Analytics,
3887499893,492307.0,Silicon Valley Bank,Business Data Analyst – Foreign Exchange,"Raleigh, NC",FULL_TIME,,1712348609000.0,79.0,12.0,On-site / Hybrid,Data Analytics,
3887499919,132319.0,Mission Staffing,Regulatory Reporting Analyst,"Houston, TX",FULL_TIME,Mid-Senior level,1712348666000.0,36.0,7.0,On-site / Hybrid,Data Analytics,130000.0
3887571898,1307.0,Fidelity Investments,"Senior Data Engineer (Java, Spring boot, AWS)","Westlake, TX",FULL_TIME,,1712534400000.0,4.0,,On-site / Hybrid,Data Engineering,
3887572653,3264.0,Progressive Insurance,Data Scientist or Senior,United States,FULL_TIME,,1712631698000.0,17.0,6.0,On-site / Hybrid,Data Science,91650.0
3887572685,42875.0,Lovesac,Sr. Data Engineer,"Stamford, CT",FULL_TIME,Mid-Senior level,1712631817000.0,11.0,2.0,On-site / Hybrid,Data Engineering,125000.0
3887574912,29352.0,ServiceNow,Principal Data Architect,"Addison, TX",FULL_TIME,,1712633281000.0,5.0,,On-site / Hybrid,Data Engineering,
3887576711,687352.0,Cisco ThousandEyes,Principal AI/ML Data Scientist,"San Francisco, CA",FULL_TIME,Mid-Senior level,1712534400000.0,12.0,2.0,On-site / Hybrid,Data Science,247750.0
3887589439,18860134.0,Jobot,Machine Learning Engineer,"Springfield, VA",FULL_TIME,Entry level,1712634341000.0,7.0,,On-site / Hybrid,Data Science,167500.0
3887589971,20374.0,Olsson,Senior Structural Engineer - Data Center,"Lincoln, NE",FULL_TIME,Mid-Senior level,1712634717000.0,7.0,,On-site / Hybrid,Data Engineering,
3887589972,20374.0,Olsson,Senior Structural Engineer - Data Center,"Houston, TX",FULL_TIME,Mid-Senior level,1712634718000.0,5.0,,On-site / Hybrid,Data Engineering,
3887590902,20374.0,Olsson,Electrical Engineer - Data Center,"Fort Worth, TX",FULL_TIME,Entry level,1712634717000.0,10.0,1.0,On-site / Hybrid,Data Engineering,
3887591793,20374.0,Olsson,Electrical Engineer - Arc Flash - Data Center,"Fort Worth, TX",FULL_TIME,Associate,1712634717000.0,4.0,,On-site / Hybrid,Data Engineering,
3887591795,20374.0,Olsson,Senior Structural Engineer - Data Center,"Dallas, TX",FULL_TIME,Mid-Senior level,1712634717000.0,7.0,,On-site / Hybrid,Data Engineering,
3887591851,64550438.0,FastTek Global,Program Manager EPMO - Data Science (Defense Business Segment),"Oshkosh, WI",FULL_TIME,Entry level,1712634913000.0,14.0,,On-site / Hybrid,Data Science,
3887592760,20374.0,Olsson,Senior Structural Engineer - Data Center,"Phoenix, AZ",FULL_TIME,Mid-Senior level,1712634718000.0,8.0,,On-site / Hybrid,Data Engineering,
3887593704,20374.0,Olsson,Electrical Engineer - Arc Flash - Data Center,"Kansas City, MO",FULL_TIME,Associate,1712634717000.0,7.0,,On-site / Hybrid,Data Engineering,
3887593705,20374.0,Olsson,Project Electrical Engineer - Data Center,"Kansas City, MO",FULL_TIME,Mid-Senior level,1712634718000.0,7.0,,On-site / Hybrid,Data Engineering,
3887593707,20374.0,Olsson,Senior Structural Engineer - Data Center,"Las Vegas, NV",FULL_TIME,Mid-Senior level,1712634719000.0,6.0,,On-site / Hybrid,Data Engineering,
3887594518,20374.0,Olsson,Senior Structural Engineer - Data Center,"Oklahoma City, OK",FULL_TIME,Mid-Senior level,1712634718000.0,10.0,,On-site / Hybrid,Data Engineering,
3887594519,20374.0,Olsson,Senior Structural Engineer - Data Center,"Austin, TX",FULL_TIME,Mid-Senior level,1712634718000.0,6.0,,On-site / Hybrid,Data Engineering,
3887595388,20374.0,Olsson,Electrical Engineer - Data Center,"Kansas City, MO",FULL_TIME,Entry level,1712634717000.0,7.0,,On-site / Hybrid,Data Engineering,
3887595389,20374.0,Olsson,Senior Structural Engineer - Data Center,"Omaha, NE",FULL_TIME,Mid-Senior level,1712634717000.0,5.0,,On-site / Hybrid,Data Engineering,
3887595391,20374.0,Olsson,Senior Structural Engineer - Data Center,"Atlanta, GA",FULL_TIME,Mid-Senior level,1712634719000.0,7.0,,On-site / Hybrid,Data Engineering,
3887596300,68811849.0,InSpace Proximity,Machine Learning Engineer,United States,FULL_TIME,,1712635391000.0,9.0,,On-site / Hybrid,Data Science,
3887596322,20374.0,Olsson,Electrical Engineer - Arc Flash - Data Center,"Omaha, NE",FULL_TIME,Associate,1712634717000.0,5.0,,On-site / Hybrid,Data Engineering,
3887596323,20374.0,Olsson,Project Electrical Engineer - Data Center,"Fort Worth, TX",FULL_TIME,Mid-Senior level,1712634717000.0,7.0,,On-site / Hybrid,Data Engineering,
3887596324,20374.0,Olsson,Senior Structural Engineer - Data Center,"Raleigh, NC",FULL_TIME,Mid-Senior level,1712634718000.0,6.0,,On-site / Hybrid,Data Engineering,
3887596325,20374.0,Olsson,Senior Structural Engineer - Data Center,"St Louis, MO",FULL_TIME,Mid-Senior level,1712634718000.0,6.0,,On-site / Hybrid,Data Engineering,
3887596617,29289303.0,Horizontal Talent,Data Engineering Analyst,"Denver, CO",CONTRACT,Entry level,1712534400000.0,31.0,8.0,On-site / Hybrid,Data Analytics,
3887701756,71494446.0,OP Labs,Senior Data Engineer,United States,FULL_TIME,Mid-Senior level,1712275200000.0,162.0,51.0,On-site / Hybrid,Data Engineering,
3887705985,79809662.0,NBC Sports Next,Data Engineer II - NBC Sports Next,"Orlando, FL",FULL_TIME,Associate,1712349478000.0,27.0,7.0,On-site / Hybrid,Data Engineering,
3887707573,821612.0,Quantum Health,Senior Business Intelligence Analyst,"Dublin, OH",FULL_TIME,Mid-Senior level,1712349130000.0,65.0,13.0,On-site / Hybrid,Data Analytics,
3887710459,165158.0,Netflix,"ML Engineer L5, LLM Application Frameworks, Machine Learning Platform","Los Gatos, CA",FULL_TIME,,1712349447000.0,191.0,19.0,On-site / Hybrid,Data Science,410000.0
3887710955,5160.0,Trimble Inc.,Data Science/Data Engineering Intern,"Minnetonka, MN",INTERNSHIP,Mid-Senior level,1712350057000.0,19.0,8.0,On-site / Hybrid,Data Science,
3887712543,132319.0,Mission Staffing,Regulatory Reporting Analyst,United States,FULL_TIME,Mid-Senior level,1712350247000.0,141.0,41.0,On-site / Hybrid,Data Analytics,130000.0
3887713726,955494.0,Expert Technical Solutions,Junior Data Scientist - Python /Modeling,"Atlanta, GA",FULL_TIME,Entry level,1712275200000.0,72.0,12.0,On-site / Hybrid,Data Science,
3887714495,4823650.0,Magnify,Senior Data Warehouse Engineer,"Richmond, VA",FULL_TIME,Mid-Senior level,1712350155000.0,52.0,16.0,On-site / Hybrid,Data Engineering,122500.0
3887716629,64594777.0,Vericast,Senior Staff Data Scientist (Remote),"Austin, TX",FULL_TIME,Mid-Senior level,1712350361000.0,62.0,8.0,Remote,Data Science,167500.0
3887718042,1028156.0,HireTalent - Diversity Staffing & Recruiting Firm,Office/Administration - Data Analyst Lv3 #: 24-02340,"Wayzata, MN",CONTRACT,Mid-Senior level,1712188800000.0,29.0,7.0,On-site / Hybrid,Data Analytics,
3887719397,2204084.0,Talentify.io,Domo Data Analyst (REMOTE),United States,FULL_TIME,Entry level,1712275200000.0,60.0,7.0,Remote,Data Analytics,100000.0
3887833724,47040.0,Mindlance,Data Analyst,"Austin, TX",CONTRACT,Mid-Senior level,1712361974000.0,617.0,88.0,On-site / Hybrid,Data Analytics,89440.0
3887836698,47040.0,Mindlance,Reporting Analyst,"Bellevue, WA",CONTRACT,Mid-Senior level,1712362924000.0,7.0,,On-site / Hybrid,Data Analytics,72800.0
3887840211,640071.0,The Hawk Group,Data Engineer,"Anchorage, AK",FULL_TIME,Mid-Senior level,1712364456000.0,21.0,5.0,On-site / Hybrid,Data Engineering,
3887856908,1304385.0,AbbVie,Data Science Program Lead II ( Remote Opportunities),"North Chicago, IL",FULL_TIME,Entry level,1712368470000.0,19.0,,Remote,Data Science,
3887868680,41754.0,AccruePartners,Director of Business Intelligence,"Charlotte, NC",FULL_TIME,Director,1712369454000.0,12.0,,On-site / Hybrid,Data Analytics,
3887869515,41754.0,AccruePartners,Director of Business Intelligence,"Charlotte, NC",FULL_TIME,Director,1712369439000.0,13.0,1.0,On-site / Hybrid,Data Analytics,
3887873078,166939.0,William Blair,Senior AI Engineer,"Chicago, IL",FULL_TIME,Mid-Senior level,1712275200000.0,18.0,4.0,On-site / Hybrid,Data Science,
3887874337,22503.0,VolunteerMatch,Volunteer: Data Architect,"Spokane, WA",VOLUNTEER,Associate,1712370499000.0,8.0,,On-site / Hybrid,Data Engineering,
3887874850,5379.0,Sandia National Laboratories,"Manager, Geospatial Data Analytics Program Development - Albuquerque (Onsite)","Albuquerque, NM",FULL_TIME,,1712371076000.0,10.0,,On-site / Hybrid,Data Analytics,
3887876186,22503.0,VolunteerMatch,Volunteer: Data Engineer,"Spokane, WA",VOLUNTEER,Associate,1712370503000.0,10.0,,On-site / Hybrid,Data Engineering,
3887876187,22503.0,VolunteerMatch,Volunteer: Data Scientist,"Spokane, WA",VOLUNTEER,Associate,1712370503000.0,6.0,1.0,On-site / Hybrid,Data Science,
3887881849,1007957.0,ClearanceJobs,Data Scientist - Clearance Required with Security Clearance,"Quantico, VA",FULL_TIME,Entry level,1712188800000.0,10.0,,On-site / Hybrid,Data Science,
3887884664,1007957.0,ClearanceJobs,Application Engineer IV (Data Managment Team) with Security Clearance,"Annapolis Junction, MD",FULL_TIME,Entry level,1712188800000.0,7.0,,On-site / Hybrid,Data Engineering,
3887885615,5750.0,"CPS, Inc.",Trader - Data Scientist,"Chicago, IL",FULL_TIME,Mid-Senior level,1712275200000.0,17.0,2.0,On-site / Hybrid,Data Science,
3887889796,1235.0,Wells Fargo,Senior Lead Independent Testing Officer - Customer Remediation Analytics & Data Testing,"Tempe, AZ",FULL_TIME,Mid-Senior level,1712373963000.0,7.0,,On-site / Hybrid,Data Analytics,
3887890771,1235.0,Wells Fargo,Senior Lead Independent Testing Officer - Customer Remediation Analytics & Data Testing,"Charlotte, NC",FULL_TIME,Mid-Senior level,1712373960000.0,6.0,,On-site / Hybrid,Data Analytics,
3887891714,1235.0,Wells Fargo,Senior Lead Independent Testing Officer - Customer Remediation Analytics & Data Testing,"West Des Moines, IA",FULL_TIME,Mid-Senior level,1712373960000.0,6.0,,On-site / Hybrid,Data Analytics,
3887892369,3185.0,Salesforce,Analyst Program Insights & Data Visualization,"Seattle, WA",FULL_TIME,,1712373840000.0,13.0,2.0,On-site / Hybrid,Data Analytics,99900.0
3887892620,1235.0,Wells Fargo,Senior Lead Independent Testing Officer - Customer Remediation Analytics & Data Testing,"Minneapolis, MN",FULL_TIME,Mid-Senior level,1712373959000.0,6.0,,On-site / Hybrid,Data Analytics,
3887909763,15560.0,AngloGold Ashanti,Manager People Data & Analytics,"Denver, CO",FULL_TIME,Mid-Senior level,1712637039000.0,23.0,4.0,On-site / Hybrid,Data Analytics,150000.0
3887910367,2078.0,Gartner,Data Analytics Lead,"Fort Myers, FL",FULL_TIME,,1712636698000.0,20.0,2.0,On-site / Hybrid,Data Analytics,101960.0
3887910764,1392.0,T-Mobile,"Principal Architect, Security Data Platforms","Bellevue, WA",FULL_TIME,Mid-Senior level,1712637547000.0,4.0,,On-site / Hybrid,Data Engineering,193750.0
3887911260,248184.0,Creative Financial Staffing (CFS),Senior Machine Learning Engineer,"Madison, WI",FULL_TIME,Mid-Senior level,1712636638000.0,5.0,,On-site / Hybrid,Data Science,140000.0
3887948207,66592097.0,"Elegant Enterprise-Wide Solutions, Inc.",Data Analyst 3,"Chesterfield, VA",CONTRACT,Mid-Senior level,1712650749000.0,3.0,,On-site / Hybrid,Data Analytics,
3887949270,66592097.0,"Elegant Enterprise-Wide Solutions, Inc.",Data Privacy and Compliance Analyst,"Atlanta, GA",CONTRACT,Mid-Senior level,1712651163000.0,5.0,,On-site / Hybrid,Data Analytics,
3887985726,15087386.0,Signify Technology,Senior Data Scientist,United States,FULL_TIME,Mid-Senior level,1712652575000.0,3.0,,On-site / Hybrid,Data Science,220000.0
3887988563,15087386.0,Signify Technology,Senior Data Scientist,United States,FULL_TIME,Mid-Senior level,1712652932000.0,4.0,,On-site / Hybrid,Data Science,220000.0
3888003831,27011537.0,EverCommerce,"EverCommerce - Vice President, Data & Analytics, Remote (US/CAN)","Denver, CO",FULL_TIME,Executive,1712374943000.0,10.0,,Remote,Data Analytics,255000.0
3888015840,2646.0,Walmart,"Senior Analyst, Business Analysis and Insights","Bentonville, AR",FULL_TIME,Mid-Senior level,1712376153000.0,25.0,4.0,On-site / Hybrid,Data Analytics,
3888027260,1103.0,Verizon,Customer Insights Senior Analyst,"Basking Ridge, NJ",FULL_TIME,Associate,1712405822000.0,2.0,,On-site / Hybrid,Data Analytics,114000.0
3888029592,,,Data Engineer II,"New York, NY",FULL_TIME,,1712429947000.0,13.0,2.0,On-site / Hybrid,Data Engineering,100000.0
3888030119,1103.0,Verizon,Customer Insights Senior Analyst,"New York, NY",FULL_TIME,Associate,1712405822000.0,2.0,,On-site / Hybrid,Data Analytics,114000.0
3888036167,102801165.0,Lemon Tek,Data Analyst,United States,FULL_TIME,,1712459927000.0,8.0,2.0,On-site / Hybrid,Data Analytics,
3888403305,29316587.0,Hubcom,Senior Data Center Engineer,"Chicago, IL",CONTRACT,,1712655735000.0,2.0,,On-site / Hybrid,Data Engineering,
3888432795,4025.0,Jacobs,Transportation Data Scientist,"Austin, TX",FULL_TIME,,1712534400000.0,5.0,,On-site / Hybrid,Data Science,
3888472990,2078.0,Gartner,"Data Management & Technology Expert (Senior Director/Analyst, Remote North America)","Stamford, CT",FULL_TIME,,1712658352000.0,8.0,,Remote,Data Analytics,
3888476337,5382377.0,Aurum Search Limited,Data Engineer,New York City Metropolitan Area,FULL_TIME,Mid-Senior level,1712657989000.0,13.0,3.0,On-site / Hybrid,Data Engineering,150000.0
3888476608,1292.0,The Walt Disney Company,Sr Data Scientist,"Lake Buena Vista, FL",FULL_TIME,Mid-Senior level,1710498304000.0,3.0,,On-site / Hybrid,Data Science,
3888480924,102231074.0,Stat Duck,Machine Learning Engineer,United States,INTERNSHIP,,1712660866000.0,154.0,49.0,On-site / Hybrid,Data Science,
3888487990,,,Entry Level Data_Analyst,United States,FULL_TIME,,1712665191000.0,28.0,10.0,On-site / Hybrid,Data Analytics,
3888498450,1586.0,Amazon,"Business Intelligence Engineer I, Global Logistics","Austin, TX",FULL_TIME,,1711670400000.0,62.0,16.0,On-site / Hybrid,Data Analytics,115700.0
3888499407,1586.0,Amazon,"Data Engineering Manager, Defensive Security","Seattle, WA",FULL_TIME,Mid-Senior level,1712016000000.0,11.0,,On-site / Hybrid,Data Engineering,200250.0
3888808580,65529778.0,iO Associates - US,Database Engineer,"Orlando, FL",FULL_TIME,Entry level,1712667347000.0,59.0,20.0,On-site / Hybrid,Data Engineering,105000.0
3888813149,,,Business Intelligence Engineer,"Franklin, TN",FULL_TIME,Entry level,1712667740000.0,23.0,8.0,On-site / Hybrid,Data Analytics,
3888824427,78806436.0,Way2Class,Content Development | Data Science & NLP,United States,PART_TIME,,1712669179000.0,22.0,2.0,On-site / Hybrid,Data Science,
3888826255,18957106.0,TechDoQuest,Data Engineer,"Los Angeles, CA",FULL_TIME,,1712669474000.0,73.0,26.0,On-site / Hybrid,Data Engineering,
3888932866,25522.0,Ochsner Health,IS Business Intelligence Developer,"New Orleans, LA",FULL_TIME,Mid-Senior level,1712631575000.0,4.0,,On-site / Hybrid,Data Analytics,
3888933774,86967006.0,FedEx Dataworks,Data Engineer - All Levels,United States,FULL_TIME,,1712631703000.0,37.0,9.0,On-site / Hybrid,Data Engineering,130764.0
3888937935,70896556.0,KACE Company,Data Analyst,"Washington, DC",FULL_TIME,Entry level,1712632440000.0,10.0,1.0,On-site / Hybrid,Data Analytics,
3888937982,6849.0,Dice,Data Scientist - TS/SCI Hybrid,"Bethesda, MD",FULL_TIME,Entry level,1712275200000.0,9.0,,On-site / Hybrid,Data Science,174000.0
3888938024,25522.0,Ochsner Health,iO Data Scientist,"New Orleans, LA",FULL_TIME,Entry level,1712631575000.0,8.0,2.0,On-site / Hybrid,Data Science,
3888939845,157327.0,GEICO,Senior Staff Engineer Database Platform Remote,"Chevy Chase, MD",FULL_TIME,Mid-Senior level,1712632836000.0,7.0,,Remote,Data Engineering,171750.0
3888940734,732400.0,Workiva,Staff Machine Learning Engineer,United States,FULL_TIME,Mid-Senior level,1712632680000.0,11.0,1.0,On-site / Hybrid,Data Science,162000.0
3888941778,5887.0,Motion Recruitment,Sr. Applied AI Engineer,"Los Angeles, CA",FULL_TIME,Mid-Senior level,1712632960000.0,10.0,,On-site / Hybrid,Data Science,
3888943511,5887.0,Motion Recruitment,Sr. Applied AI Engineer,"Irvine, CA",FULL_TIME,Mid-Senior level,1712632842000.0,4.0,,On-site / Hybrid,Data Science,
3888944326,5887.0,Motion Recruitment,Sr. Applied AI Engineer,"Carlsbad, CA",FULL_TIME,Mid-Senior level,1712632850000.0,4.0,,On-site / Hybrid,Data Science,
3888945516,3185.0,Salesforce,Senior Machine Learning Scientist,New York City Metropolitan Area,FULL_TIME,,1712633051000.0,3.0,,On-site / Hybrid,Data Science,
3888946712,1835.0,Allstate,Rating & Ratemaking Insights Analyst II,United States,FULL_TIME,,1712633225000.0,56.0,11.0,On-site / Hybrid,Data Analytics,56000.0
